Customer_ID,Feedback_Score,Policy_Type,Late_Payments,Lifetime_Months,Claims_Filed,Premium_Amount,Age,Gender,Income_Level,Is_Churn
CUST_2702,5,Auto,10,53,4,2188,27,Other,Medium,1
CUST_2703,1,Health,7,15,1,2968,18,Female,Medium,0
CUST_2704,9,Health,9,36,5,4663,35,Male,Low,1
CUST_2705,3,Health,1,1,3,1198,22,Female,Low,1
CUST_2706,9,Health,9,12,3,2836,44,Male,High,0
CUST_2707,3,Life,6,38,1,959,82,Other,Medium,0
CUST_2708,5,Life,9,53,1,1551,78,Female,High,1
CUST_2709,7,Life,10,44,5,3733,18,Male,Low,0
CUST_2710,5,Life,0,47,2,3685,75,Male,High,0
CUST_2711,10,Life,9,19,3,2345,27,Female,High,0
CUST_2712,2,Health,1,17,3,1206,49,Male,Low,0
CUST_2713,4,Life,3,45,3,3121,72,Other,High,0
CUST_2714,8,Health,6,53,0,3347,20,Female,High,0
CUST_2715,2,Auto,4,25,1,3375,54,Male,High,1
CUST_2716,7,Life,1,57,4,4806,34,Female,Medium,0
CUST_2717,6,Life,7,54,1,891,26,Female,Low,0
CUST_2718,1,Health,10,9,5,654,36,Male,Low,0
CUST_2719,10,Auto,6,58,4,4623,30,Male,Medium,1
CUST_2720,5,Health,5,32,0,4439,18,Other,High,0
CUST_2721,3,Life,9,25,3,3535,22,Female,Medium,0
CUST_2722,4,Health,2,16,0,4581,54,Male,High,0
CUST_2723,2,Auto,0,21,0,3272,70,Other,Low,0
CUST_2724,6,Auto,5,47,0,4275,80,Female,High,0
CUST_2725,10,Life,9,7,1,3191,78,Other,High,1
CUST_2726,7,Auto,4,57,2,1307,63,Other,High,1
CUST_2727,4,Life,8,56,2,2236,36,Male,Low,0
CUST_2728,8,Life,10,19,4,1398,28,Other,High,1
CUST_2729,9,Auto,3,33,5,4669,23,Other,High,0
CUST_2730,2,Life,6,30,4,2329,25,Female,Medium,0
CUST_2731,4,Health,0,17,5,1612,85,Female,High,0
CUST_2732,2,Life,9,38,3,2077,54,Other,High,1
CUST_2733,10,Auto,0,55,2,4523,73,Female,High,0
CUST_2734,2,Auto,1,31,0,944,58,Female,Medium,0
CUST_2735,6,Health,6,41,5,4903,56,Other,Medium,0
CUST_2736,2,Life,8,6,3,2800,40,Other,High,1
CUST_2737,9,Life,0,21,5,2749,62,Male,High,0
CUST_2738,2,Auto,1,43,4,2598,60,Male,High,0
CUST_2739,4,Life,1,7,1,3679,73,Female,Low,0
CUST_2740,7,Health,5,9,4,4890,84,Male,Low,0
CUST_2741,10,Life,10,44,4,3118,67,Other,Low,0
CUST_2742,1,Life,3,39,3,635,36,Male,Low,0
CUST_2743,1,Auto,6,22,4,1363,41,Female,High,1
CUST_2744,5,Life,0,18,3,2122,39,Other,Medium,0
CUST_2745,8,Health,9,24,4,4937,25,Female,Low,0
CUST_2746,10,Life,6,49,1,1217,59,Male,High,0
CUST_2747,1,Auto,4,52,5,2503,52,Other,High,1
CUST_2748,5,Health,3,36,5,4649,54,Other,Medium,0
CUST_2749,7,Life,9,39,1,3505,30,Female,High,0
CUST_2750,5,Auto,4,16,4,2943,76,Other,High,0
CUST_2751,5,Life,5,47,1,1394,29,Female,Low,0
CUST_2752,10,Life,10,35,1,4998,20,Female,Medium,0
CUST_2753,5,Health,3,21,4,3028,62,Female,Medium,0
CUST_2754,1,Life,10,15,1,1949,66,Other,Medium,1
CUST_2755,6,Life,4,58,5,2349,81,Female,High,0
CUST_2756,9,Life,9,41,1,1817,45,Other,High,0
CUST_2757,2,Life,7,56,4,3800,36,Male,High,0
CUST_2758,6,Auto,3,15,3,2792,45,Male,Low,0
CUST_2759,2,Auto,2,22,3,3147,70,Other,Medium,1
CUST_2760,10,Auto,0,33,4,4215,22,Male,Medium,1
CUST_2761,4,Auto,0,56,4,876,77,Female,Low,0
CUST_2762,10,Life,9,43,1,1038,19,Other,Medium,0
CUST_2763,5,Health,6,19,4,4349,66,Female,Medium,0
CUST_2764,3,Health,0,37,5,4176,50,Female,Medium,0
CUST_2765,8,Health,1,39,3,2544,84,Male,Medium,0
CUST_2766,9,Auto,5,41,4,2372,81,Male,Low,0
CUST_2767,10,Health,3,54,4,4490,36,Male,High,0
CUST_2768,2,Life,5,39,4,811,48,Male,High,0
CUST_2769,2,Life,3,44,1,1047,60,Other,High,0
CUST_2770,10,Health,10,40,2,886,85,Other,Medium,1
CUST_2771,3,Auto,0,54,4,3958,42,Female,Medium,1
CUST_2772,7,Life,5,49,0,3460,60,Male,Medium,0
CUST_2773,9,Auto,3,5,3,2077,28,Male,High,0
CUST_2774,10,Health,2,28,1,3790,77,Female,High,0
CUST_2775,1,Life,5,38,4,862,64,Male,Medium,0
CUST_2776,1,Life,6,23,5,3334,35,Female,Low,0
CUST_2777,10,Life,2,15,3,2912,24,Female,High,0
CUST_2778,9,Life,4,23,4,4484,56,Female,Medium,0
CUST_2779,7,Health,10,60,0,1179,77,Female,High,0
CUST_2780,1,Life,8,49,3,2006,79,Other,Low,1
CUST_2781,7,Life,8,42,2,4374,20,Other,Low,0
CUST_2782,9,Life,8,42,1,2408,23,Other,Low,0
CUST_2783,2,Auto,10,39,5,1147,57,Female,High,1
CUST_2784,5,Auto,8,46,1,811,84,Other,Medium,1
CUST_2785,5,Life,0,22,1,4874,43,Female,Low,0
CUST_2786,2,Health,4,10,2,1776,18,Male,High,1
CUST_2787,7,Auto,9,9,0,3679,75,Male,High,1
CUST_2788,7,Health,7,36,3,1851,68,Female,Medium,0
CUST_2789,7,Auto,0,46,5,4436,34,Male,Medium,0
CUST_2790,2,Life,4,31,4,4332,77,Male,High,0
CUST_2791,2,Life,6,42,5,3068,49,Male,Medium,0
CUST_2792,8,Life,4,44,5,3927,39,Other,Low,0
CUST_2793,8,Auto,8,21,4,502,64,Male,Low,0
CUST_2794,3,Health,5,6,1,4057,61,Other,Medium,0
CUST_2795,10,Auto,5,9,3,680,45,Other,Medium,0
CUST_2796,5,Life,5,1,4,2963,38,Other,High,0
CUST_2797,3,Life,1,37,3,1448,76,Other,Low,0
CUST_2798,1,Life,10,45,1,4640,57,Male,High,0
CUST_2799,7,Auto,6,3,5,4052,45,Male,Medium,1
CUST_2800,8,Health,9,5,5,3680,47,Female,Low,0
CUST_2801,1,Life,3,36,2,587,37,Male,Medium,0
CUST_2802,9,Life,2,6,1,3444,68,Male,High,1
CUST_2803,1,Life,4,32,0,3647,38,Other,High,1
CUST_2804,6,Health,0,43,4,3800,34,Other,High,0
CUST_2805,9,Health,5,20,4,1321,61,Other,Medium,0
CUST_2806,6,Auto,10,49,4,1195,25,Female,Low,1
CUST_2807,9,Life,7,37,0,2030,72,Other,Low,0
CUST_2808,3,Auto,10,30,3,1562,44,Male,High,1
CUST_2809,5,Auto,4,16,4,1212,56,Female,High,0
CUST_2810,1,Life,1,50,2,642,85,Female,High,0
CUST_2811,5,Life,1,5,4,4438,44,Other,Low,0
CUST_2812,10,Auto,10,8,3,3065,76,Female,Low,1
CUST_2813,8,Health,9,6,0,4617,48,Female,Medium,0
CUST_2814,8,Auto,3,19,5,4028,35,Other,High,0
CUST_2815,10,Life,5,58,1,2992,47,Female,Medium,0
CUST_2816,6,Life,3,39,1,2297,18,Female,High,0
CUST_2817,8,Auto,9,28,2,3457,27,Female,Medium,0
CUST_2818,3,Health,1,16,1,2445,51,Male,Low,0
CUST_2819,5,Auto,10,14,4,683,70,Other,Medium,1
CUST_2820,1,Health,0,28,4,4539,50,Female,High,0
CUST_2821,1,Life,3,55,5,3135,72,Female,Low,0
CUST_2822,4,Auto,8,2,2,2328,79,Female,High,1
CUST_2823,1,Health,10,37,0,2123,64,Other,Medium,0
CUST_2824,4,Auto,9,35,4,3591,21,Other,Low,1
CUST_2825,2,Health,1,40,3,2123,49,Female,High,0
CUST_2826,6,Health,6,46,3,1424,85,Other,Medium,0
CUST_2827,2,Life,6,7,1,2645,25,Other,High,1
CUST_2828,9,Auto,7,60,5,1602,59,Other,Medium,0
CUST_2829,7,Life,7,56,1,4609,55,Other,Medium,0
CUST_2830,2,Life,10,4,3,3842,28,Male,Medium,0
CUST_2831,8,Health,0,21,5,1273,58,Female,Medium,0
CUST_2832,6,Health,9,43,5,4727,39,Other,Medium,0
CUST_2833,10,Life,10,1,3,3811,25,Male,High,1
CUST_2834,9,Life,5,19,1,1483,45,Female,Low,0
CUST_2835,10,Auto,2,44,4,4390,81,Male,High,0
CUST_2836,7,Health,1,49,0,3119,31,Other,Medium,0
CUST_2837,3,Health,8,21,0,3733,23,Other,High,0
CUST_2838,3,Auto,5,39,3,4968,33,Female,Medium,0
CUST_2839,5,Health,10,49,3,4038,20,Other,Medium,1
CUST_2840,10,Life,8,25,3,2285,53,Other,Low,0
CUST_2841,5,Health,6,41,3,2550,52,Other,Low,0
CUST_2842,8,Auto,8,55,5,3098,45,Other,Low,1
CUST_2843,7,Life,0,7,3,2751,45,Other,Low,0
CUST_2844,5,Health,4,40,4,3629,22,Other,Low,0
CUST_2845,2,Health,3,42,3,2791,64,Female,High,1
CUST_2846,10,Health,9,29,3,1889,23,Other,Medium,0
CUST_2847,5,Auto,4,58,5,1913,24,Other,Low,0
CUST_2848,10,Auto,2,42,5,734,48,Other,High,0
CUST_2849,6,Life,9,18,1,3908,50,Female,Medium,1
CUST_2850,9,Health,0,4,5,1754,23,Female,High,1
CUST_2851,4,Life,0,2,4,3271,70,Male,Low,0
CUST_2852,3,Health,8,55,3,3310,20,Female,High,0
CUST_2853,6,Auto,10,46,0,4831,25,Male,High,1
CUST_2854,2,Auto,10,24,4,2471,85,Male,High,1
CUST_2855,10,Life,8,40,0,946,79,Female,Medium,0
CUST_2856,10,Health,9,32,4,588,69,Other,High,1
CUST_2857,1,Health,2,24,0,2123,82,Male,High,0
CUST_2858,2,Health,5,50,2,3364,55,Other,Medium,1
CUST_2859,1,Health,8,34,5,4880,85,Other,Medium,0
CUST_2860,3,Auto,10,14,4,983,68,Female,Low,1
CUST_2861,7,Life,5,17,3,4268,65,Other,Low,0
CUST_2862,4,Life,7,59,2,3516,59,Female,High,0
CUST_2863,4,Auto,8,44,3,3823,84,Male,High,0
CUST_2864,5,Auto,3,19,4,2512,56,Female,High,0
CUST_2865,10,Health,9,23,4,2580,37,Other,Medium,1
CUST_2866,3,Life,8,39,4,2874,38,Other,Medium,0
CUST_2867,3,Auto,0,48,1,1293,62,Male,Low,0
CUST_2868,8,Life,3,18,1,821,41,Male,Low,0
CUST_2869,8,Health,7,11,0,4652,77,Other,Low,0
CUST_2870,8,Life,0,6,2,4741,74,Other,Medium,1
CUST_2871,1,Health,3,2,1,3350,67,Other,High,1
CUST_2872,9,Auto,7,46,5,2404,84,Other,Medium,0
CUST_2873,6,Life,7,20,3,2877,63,Male,Medium,0
CUST_2874,10,Life,3,11,2,4975,77,Male,Low,0
CUST_2875,5,Life,1,2,0,2466,60,Male,High,0
CUST_2876,3,Auto,2,44,5,1199,64,Female,Low,0
CUST_2877,7,Life,0,33,3,2027,73,Female,Low,0
CUST_2878,9,Health,5,58,1,4109,55,Female,High,0
CUST_2879,3,Auto,8,19,2,1840,57,Male,Medium,1
CUST_2880,4,Health,8,53,1,4209,36,Male,High,0
CUST_2881,10,Life,6,6,3,4124,40,Other,Low,0
CUST_2882,6,Auto,9,57,0,4645,81,Other,Low,1
CUST_2883,6,Life,10,33,0,2217,81,Male,Low,1
CUST_2884,5,Life,4,12,5,2863,61,Female,High,0
CUST_2885,4,Life,8,35,1,885,20,Male,Medium,1
CUST_2886,5,Auto,5,41,1,4568,29,Male,High,0
CUST_2887,5,Life,3,60,1,2039,44,Male,High,0
CUST_2888,9,Health,0,27,2,1627,36,Other,High,0
CUST_2889,3,Health,7,21,4,4611,64,Male,Low,0
CUST_2890,2,Health,4,18,5,1147,34,Male,Low,0
CUST_2891,4,Life,8,37,3,1228,70,Male,Low,0
CUST_2892,9,Auto,7,3,3,3663,74,Female,High,1
CUST_2893,1,Health,8,54,1,4381,57,Female,Low,0
CUST_2894,2,Auto,1,30,3,1204,53,Female,Medium,1
CUST_2895,2,Health,3,36,2,4522,35,Male,High,1
CUST_2896,6,Health,4,29,0,4202,41,Female,Medium,0
CUST_2897,6,Auto,0,12,4,1268,40,Male,Medium,1
CUST_2898,8,Auto,9,21,4,1476,29,Other,Low,1
CUST_2899,7,Auto,5,22,2,555,72,Female,Medium,0
CUST_2900,10,Auto,10,3,4,2350,67,Other,Low,1
CUST_2901,5,Health,1,46,0,2830,25,Male,High,0
CUST_2902,2,Life,4,24,4,856,63,Female,Medium,1
CUST_2903,6,Auto,0,20,4,1929,40,Male,High,1
CUST_2904,2,Auto,5,8,3,936,42,Other,Low,1
CUST_2905,4,Life,0,22,3,4525,83,Female,High,0
CUST_2906,10,Life,1,57,0,2292,31,Male,Medium,0
CUST_2907,9,Health,8,8,1,4077,53,Other,Low,1
CUST_2908,6,Health,1,39,1,1041,75,Male,High,0
CUST_2909,6,Health,3,4,4,4580,27,Other,Low,1
CUST_2910,4,Auto,6,37,2,3046,54,Female,Low,0
CUST_2911,3,Health,1,14,0,3116,41,Other,Medium,0
CUST_2912,4,Auto,7,30,3,4227,20,Other,High,0
CUST_2913,8,Health,0,24,1,2643,46,Male,High,0
CUST_2914,6,Auto,0,54,2,1364,58,Male,Medium,0
CUST_2915,1,Life,0,29,3,4380,76,Male,Low,0
CUST_2916,9,Health,4,49,1,1043,81,Female,Medium,0
CUST_2917,4,Life,8,30,2,4612,75,Male,Medium,1
CUST_2918,10,Health,5,1,3,2728,46,Male,Low,0
CUST_2919,8,Health,4,54,3,4829,33,Male,Low,0
CUST_2920,4,Health,10,55,1,547,40,Other,Low,0
CUST_2921,2,Health,1,29,4,647,50,Female,High,0
CUST_2922,8,Health,2,54,4,1009,24,Other,High,0
CUST_2923,6,Life,10,51,2,731,55,Other,High,0
CUST_2924,3,Auto,3,38,3,625,49,Other,Medium,0
CUST_2925,6,Auto,10,25,1,1239,84,Female,Low,1
CUST_2926,3,Health,4,43,3,2365,67,Other,Low,0
CUST_2927,4,Health,8,58,5,2456,45,Other,High,0
CUST_2928,3,Life,1,2,5,983,66,Male,Medium,0
CUST_2929,5,Health,0,55,4,1880,36,Female,Low,0
CUST_2930,4,Life,9,44,2,1462,47,Male,Medium,0
CUST_2931,5,Health,4,26,0,2763,26,Female,Low,0
CUST_2932,3,Auto,10,6,0,4985,80,Male,Low,1
CUST_2933,2,Health,5,59,3,650,61,Female,Medium,1
CUST_2934,4,Life,2,43,1,2591,62,Female,Medium,0
CUST_2935,10,Auto,5,28,4,565,44,Male,Medium,1
CUST_2936,6,Auto,5,38,5,1152,45,Male,Medium,1
CUST_2937,8,Health,3,18,5,1267,77,Male,Medium,0
CUST_2938,10,Health,9,8,2,2525,43,Male,High,0
CUST_2939,7,Auto,6,14,1,1824,56,Other,High,1
CUST_2940,6,Health,2,49,4,1392,79,Male,Low,0
CUST_2941,7,Auto,5,24,5,3410,77,Male,Medium,0
CUST_2942,3,Auto,5,53,5,1139,73,Other,High,1
CUST_2943,9,Health,6,7,5,1728,45,Female,Medium,0
CUST_2944,1,Life,1,11,2,4318,25,Female,Low,0
CUST_2945,8,Life,4,53,4,4530,73,Other,Low,0
CUST_2946,4,Auto,4,35,0,1706,58,Female,Low,1
CUST_2947,4,Life,1,17,0,2683,63,Female,Medium,0
CUST_2948,6,Life,2,51,4,2864,83,Other,Medium,0
CUST_2949,1,Health,10,56,4,2546,36,Other,High,1
CUST_2950,1,Health,9,36,4,4172,76,Female,Low,1
CUST_2951,7,Health,8,14,4,3944,73,Male,Medium,0
CUST_2952,5,Life,7,25,3,2867,63,Male,Medium,0
CUST_2953,6,Health,0,55,3,3140,56,Other,Medium,0
CUST_2954,6,Auto,1,39,5,3591,67,Female,High,0
CUST_2955,9,Life,0,21,5,1118,26,Female,Low,0
CUST_2956,1,Life,9,50,4,4741,62,Other,High,0
CUST_2957,5,Health,3,51,1,3041,80,Male,High,0
CUST_2958,9,Auto,10,24,5,3992,46,Male,High,0
CUST_2959,3,Life,2,38,2,1308,21,Other,Low,0
CUST_2960,10,Auto,1,54,5,3558,49,Other,Low,1
CUST_2961,5,Health,5,24,2,4967,80,Male,High,0
CUST_2962,1,Health,2,35,5,2106,83,Female,Medium,1
CUST_2963,8,Health,9,11,0,2190,59,Other,High,0
CUST_2964,9,Life,4,32,2,3753,85,Male,Low,0
CUST_2965,3,Health,1,30,0,3189,31,Male,High,0
CUST_2966,9,Life,7,48,2,4130,52,Female,Medium,0
CUST_2967,7,Life,6,4,4,3035,57,Male,High,0
CUST_2968,3,Auto,1,45,0,4492,34,Male,Low,1
CUST_2969,6,Health,1,27,2,864,85,Female,Medium,0
CUST_2970,6,Health,1,38,4,1354,43,Female,Low,0
CUST_2971,9,Health,4,40,3,2887,70,Other,Medium,0
CUST_2972,8,Health,8,55,5,4721,77,Other,High,0
CUST_2973,3,Life,3,9,1,4279,70,Other,High,0
CUST_2974,10,Health,2,57,2,1472,32,Female,Medium,0
CUST_2975,4,Life,4,9,5,2016,20,Male,Medium,0
CUST_2976,8,Health,0,27,4,622,76,Male,Low,0
CUST_2977,1,Auto,9,39,3,4685,58,Other,High,1
CUST_2978,7,Auto,6,54,2,2336,21,Other,Medium,0
CUST_2979,3,Life,5,43,2,2325,58,Other,Low,0
CUST_2980,6,Life,2,8,1,4777,68,Female,Medium,0
CUST_2981,9,Auto,10,53,2,1575,28,Male,High,1
CUST_2982,8,Auto,6,24,2,3579,30,Other,High,1
CUST_2983,4,Auto,1,25,1,3347,62,Female,Low,1
CUST_2984,7,Health,2,37,3,3957,63,Other,High,0
CUST_2985,1,Health,1,44,2,1493,64,Female,Low,0
CUST_2986,9,Auto,6,43,4,4351,30,Male,Medium,0
CUST_2987,1,Health,6,58,4,4880,23,Female,Low,0
CUST_2988,6,Life,9,17,3,3601,81,Male,Medium,1
CUST_2989,6,Auto,4,39,0,4951,56,Female,High,1
CUST_2990,9,Auto,8,2,5,1077,33,Male,High,1
CUST_2991,3,Health,1,28,0,1610,84,Male,High,0
CUST_2992,3,Life,10,57,3,3588,69,Female,Low,0
CUST_2993,7,Health,0,2,3,3802,66,Male,Low,0
CUST_2994,3,Life,0,55,5,3870,31,Male,Medium,0
CUST_2995,4,Auto,1,34,4,1468,29,Other,Medium,0
CUST_2996,2,Life,1,42,4,3654,65,Male,Low,0
CUST_2997,7,Auto,2,12,5,1792,85,Other,Low,0
CUST_2998,8,Health,3,32,3,4248,21,Female,Low,0
CUST_2999,6,Health,3,28,3,4211,26,Male,High,0
CUST_3000,1,Auto,0,8,1,719,80,Female,High,1
